id,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,outcome
432058,2,1,10-19y,university,middle class,0.6080560740690575,1.0,after 2015,0.0,1.0,32765,9000.0,sedan,0,0,3,0.0
394664,1,1,10-19y,none,poverty,0.1961267039783941,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,1,1,0.0
217086,1,0,10-19y,high school,upper class,0.5835763192486061,1.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,0.0
950153,1,1,10-19y,university,middle class,0.5488353569488432,1.0,before 2015,0.0,0.0,10238,18000.0,sedan,1,0,1,0.0
461594,3,0,30y+,university,upper class,0.7140153403774167,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,6,0,0,0.0
834676,2,0,20-29y,none,upper class,0.6795108153975999,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,2,0.0
2590,3,0,30y+,university,upper class,0.5537983802002591,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,0,1,0.0
90377,2,1,20-29y,university,middle class,0.5640568762707184,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,4,0,1,0.0
578035,2,0,20-29y,high school,upper class,0.6211206784777938,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,1,2,0.0
201634,3,0,30y+,university,upper class,,1.0,after 2015,1.0,1.0,10238,,sedan,1,0,0,0.0
930549,1,1,0-9y,none,poverty,0.3026918294911012,1.0,before 2015,1.0,1.0,32765,,sedan,0,0,0,1.0
186642,2,1,10-19y,university,upper class,0.5532878649453684,1.0,before 2015,1.0,1.0,32765,,sedan,5,1,0,1.0
618741,2,0,20-29y,high school,upper class,0.6539628846636596,1.0,before 2015,1.0,1.0,10238,14000.0,sports car,0,0,0,0.0
71714,1,1,10-19y,university,upper class,0.5782449712652297,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,1,0,2,0.0
311722,0,0,0-9y,none,poverty,0.3729905825054102,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0
245852,3,1,10-19y,high school,middle class,0.5839314559764571,1.0,after 2015,0.0,1.0,32765,11000.0,sedan,3,1,1,0.0
962015,1,0,0-9y,high school,working class,0.5431550853251759,0.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,1.0
853899,2,1,0-9y,none,poverty,0.3467482556316243,1.0,before 2015,0.0,1.0,32765,9000.0,sedan,0,0,0,1.0
211286,2,0,20-29y,none,middle class,0.5384105309342712,0.0,before 2015,1.0,1.0,10238,,sedan,0,0,5,0.0
376175,1,0,10-19y,none,poverty,0.2888526087578408,0.0,before 2015,0.0,0.0,32765,11000.0,sedan,3,0,1,1.0
651971,3,0,0-9y,high school,upper class,0.5750827190474043,1.0,after 2015,0.0,1.0,10238,9000.0,sedan,0,0,0,0.0
624964,3,1,10-19y,university,upper class,0.7896970696998267,1.0,after 2015,1.0,1.0,32765,6000.0,sedan,4,0,1,0.0
673660,3,0,30y+,high school,upper class,0.6830407984824192,0.0,after 2015,1.0,1.0,10238,10000.0,sedan,4,1,3,0.0
261699,3,0,30y+,university,upper class,0.7383996023443815,1.0,after 2015,0.0,1.0,10238,16000.0,sedan,1,0,1,0.0
245745,2,1,20-29y,high school,upper class,0.7019135438098354,1.0,before 2015,0.0,1.0,21217,7000.0,sedan,5,1,2,1.0
895195,1,1,10-19y,university,upper class,0.4886390921860349,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,0,1,3,0.0
816498,1,0,10-19y,university,upper class,,1.0,before 2015,1.0,1.0,92101,10000.0,sedan,1,0,0,0.0
65518,0,0,0-9y,high school,poverty,,1.0,before 2015,0.0,1.0,10238,9000.0,sedan,0,0,0,1.0
686886,0,1,0-9y,high school,poverty,0.3497914271952428,0.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,1.0
212456,3,1,10-19y,university,upper class,0.6178082000306055,1.0,after 2015,0.0,1.0,32765,12000.0,sedan,1,0,1,0.0
475000,3,1,20-29y,university,upper class,0.7198619716146959,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,3,0,1,0.0
576743,2,0,10-19y,university,upper class,0.6868684280913652,1.0,after 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,0.0
822186,1,1,10-19y,high school,working class,0.4192208273550608,0.0,before 2015,0.0,0.0,10238,20000.0,sedan,1,1,2,1.0
362036,1,0,10-19y,none,working class,0.5172340131467813,0.0,before 2015,0.0,1.0,32765,9000.0,sedan,1,0,1,0.0
922572,1,1,10-19y,university,working class,0.3164716661126049,1.0,before 2015,0.0,0.0,10238,19000.0,sports car,1,0,0,0.0
607032,2,0,10-19y,university,upper class,0.6535894904788779,1.0,after 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,0.0
53039,1,0,10-19y,high school,upper class,0.416687975770655,0.0,after 2015,0.0,0.0,32765,,sedan,1,0,0,1.0
330071,2,0,0-9y,high school,poverty,0.4847038948077335,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,1.0
177748,1,1,10-19y,none,working class,0.3195548615459186,1.0,after 2015,0.0,1.0,10238,16000.0,sedan,1,1,0,0.0
228938,1,1,0-9y,university,upper class,0.6104363791572813,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,1.0
283429,3,1,10-19y,none,working class,0.4196906972513701,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,3,3,0,0.0
621132,1,0,10-19y,high school,middle class,,1.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,1.0
686845,1,0,10-19y,high school,upper class,0.5669070727369071,1.0,after 2015,1.0,0.0,10238,10000.0,sedan,0,0,2,0.0
936024,3,0,30y+,none,working class,0.3278243327742141,0.0,before 2015,1.0,1.0,32765,8000.0,sedan,3,0,2,0.0
278816,1,1,10-19y,none,upper class,0.4696695415128295,1.0,before 2015,1.0,0.0,32765,8000.0,sedan,6,0,2,0.0
40440,2,1,10-19y,high school,upper class,0.4328086751781147,1.0,before 2015,1.0,1.0,32765,12000.0,sedan,2,0,0,0.0
525251,2,1,0-9y,university,middle class,0.5863448610648901,1.0,before 2015,1.0,1.0,10238,8000.0,sports car,0,0,0,1.0
354854,0,1,0-9y,none,poverty,0.3097904471078935,1.0,before 2015,0.0,0.0,32765,10000.0,sedan,0,0,0,1.0
818830,1,1,10-19y,high school,working class,0.6686394835300978,0.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,1.0
150730,1,1,10-19y,high school,working class,,0.0,before 2015,1.0,1.0,92101,7000.0,sedan,3,0,1,0.0
303094,2,1,10-19y,none,middle class,0.6317386983352397,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,1,0,3,0.0
116168,1,1,0-9y,university,middle class,0.5173957929663525,1.0,after 2015,0.0,0.0,32765,10000.0,sedan,0,0,0,0.0
960325,0,1,0-9y,university,poverty,0.2919289417559738,0.0,before 2015,0.0,0.0,10238,10000.0,sedan,0,0,0,1.0
383166,1,0,10-19y,university,upper class,0.5875253220333557,1.0,before 2015,0.0,0.0,32765,11000.0,sports car,2,0,0,0.0
6676,2,0,20-29y,high school,upper class,0.5586591735288894,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,3,0,2,0.0
18706,1,1,10-19y,university,middle class,0.5769913905241298,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,1,0,2,0.0
658273,2,1,20-29y,university,upper class,0.3426020227947669,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,3,0,1,0.0
455772,0,1,0-9y,none,working class,0.1875823533910216,0.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,1.0
528402,1,1,10-19y,high school,working class,0.5068153499899848,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,2,0.0
646956,1,1,0-9y,university,middle class,,1.0,before 2015,1.0,1.0,32765,,sedan,0,0,0,1.0
74704,2,0,10-19y,university,upper class,0.642882122148452,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,1,0.0
647230,1,1,10-19y,high school,poverty,0.4859030683167008,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,1,1,0,0.0
342272,1,1,10-19y,university,middle class,0.6759149303534359,1.0,after 2015,0.0,1.0,32765,9000.0,sports car,3,1,1,0.0
747188,1,0,0-9y,high school,middle class,0.3921298915339043,1.0,before 2015,1.0,1.0,32765,6000.0,sedan,0,0,0,1.0
732295,2,0,20-29y,university,upper class,0.6862027857536264,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,3,0.0
135709,2,1,20-29y,high school,upper class,0.6137617811958841,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,1,0,5,0.0
182184,2,0,0-9y,university,upper class,,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
969759,2,1,0-9y,high school,working class,0.3930367833642708,1.0,before 2015,1.0,1.0,10238,15000.0,sedan,0,0,0,1.0
850513,0,0,0-9y,high school,poverty,,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
982150,0,1,0-9y,university,middle class,0.4788538424981473,0.0,before 2015,1.0,0.0,10238,16000.0,sedan,0,0,0,1.0
951465,3,0,30y+,university,upper class,0.7012683240604196,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,1,1,0.0
605113,1,1,10-19y,none,working class,0.4201405305138809,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,2,1.0
529269,0,0,0-9y,high school,working class,0.4439945158376504,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,1.0
369814,1,1,10-19y,high school,upper class,0.7087098003047069,1.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,1.0
658335,0,0,0-9y,high school,middle class,0.4768263725093603,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,0.0
925147,2,1,10-19y,none,upper class,0.5165137726504382,1.0,before 2015,1.0,1.0,92101,11000.0,sedan,1,0,0,1.0
914290,2,0,20-29y,university,upper class,0.7337299959348762,1.0,before 2015,0.0,1.0,10238,,sedan,1,0,2,0.0
73432,0,0,0-9y,high school,poverty,0.3035289246474821,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1.0
726016,1,0,0-9y,high school,middle class,0.4379250670042249,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,1.0
869505,3,0,0-9y,high school,upper class,0.6174783889735851,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0
927473,3,0,0-9y,university,upper class,0.6704443520719815,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,0,0,0,0.0
273764,2,0,20-29y,university,upper class,0.5464601140543317,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,1,0,1,0.0
460575,2,0,20-29y,university,upper class,0.6349882171781278,1.0,before 2015,0.0,1.0,10238,12000.0,sports car,0,0,0,0.0
894489,1,1,10-19y,high school,poverty,0.3575250227716036,0.0,before 2015,0.0,1.0,92101,15000.0,sedan,3,0,0,1.0
68359,1,0,10-19y,high school,middle class,0.6357640070902488,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,1,0,1,1.0
618802,1,1,0-9y,high school,upper class,0.6452732829908605,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0
182298,2,0,20-29y,none,working class,,0.0,before 2015,0.0,0.0,10238,11000.0,sedan,2,0,1,0.0
273754,0,1,0-9y,high school,working class,0.431934300248274,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,1.0
230073,2,1,0-9y,none,working class,0.4816090098474042,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0
43001,3,1,20-29y,university,upper class,0.6668111715512849,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,4,0,5,0.0
393187,3,1,30y+,university,upper class,0.7460409552282369,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,2,1,9,0.0
534988,2,0,10-19y,university,upper class,0.6710704950139322,1.0,after 2015,1.0,1.0,32765,6000.0,sedan,2,0,2,0.0
834819,3,0,10-19y,university,upper class,0.5866381174007745,1.0,before 2015,0.0,1.0,32765,,sedan,1,0,0,0.0
957656,3,1,20-29y,high school,middle class,0.6404256230186519,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,4,0.0
981386,1,0,10-19y,high school,middle class,0.6811481136521422,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0
641934,2,1,20-29y,high school,working class,0.5152516178220097,0.0,before 2015,1.0,1.0,32765,10000.0,sports car,4,0,1,0.0
365540,3,0,10-19y,university,upper class,0.8590012411373771,1.0,after 2015,0.0,0.0,10238,15000.0,sedan,1,1,0,0.0
144033,2,0,20-29y,high school,upper class,,1.0,before 2015,1.0,1.0,92101,11000.0,sedan,1,0,1,0.0
327937,1,1,10-19y,university,upper class,0.7055175137381444,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,4,1,2,1.0
783149,2,0,10-19y,university,upper class,0.7206610780215068,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,4,0,0,0.0
76344,2,0,20-29y,none,upper class,0.5548420461404064,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,2,0,0,0.0
642225,2,1,20-29y,university,upper class,0.7159511255325964,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,1,0,2,0.0
458705,0,1,0-9y,none,poverty,0.2095355658756037,0.0,before 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,1.0
962434,1,1,10-19y,high school,upper class,0.6012733666180051,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,2,0.0
768933,2,1,0-9y,high school,working class,0.3559504699938693,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,1.0
916342,2,1,10-19y,university,middle class,0.570127445996026,0.0,before 2015,1.0,1.0,10238,,sedan,1,0,3,0.0
545992,1,1,10-19y,high school,upper class,0.6609333089751197,1.0,before 2015,1.0,0.0,10238,9000.0,sedan,2,0,3,0.0
625426,2,1,20-29y,university,upper class,,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,3,1,2,0.0
837306,2,1,0-9y,university,upper class,,0.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,1.0
415401,1,0,10-19y,high school,poverty,0.432539923784168,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,1,0.0
174681,1,1,10-19y,university,middle class,0.5571804876973983,0.0,before 2015,0.0,0.0,32765,15000.0,sedan,1,0,3,0.0
118073,1,1,10-19y,high school,upper class,0.4149491483789273,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,1,0.0
41915,1,1,0-9y,university,working class,0.6024604843195884,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0
240384,2,1,20-29y,high school,upper class,0.6321993849634755,1.0,before 2015,1.0,0.0,10238,10000.0,sedan,2,0,2,0.0
104896,2,1,20-29y,high school,upper class,0.6479894267730026,1.0,after 2015,1.0,1.0,10238,14000.0,sedan,3,1,2,0.0
590453,2,0,20-29y,none,working class,,1.0,before 2015,0.0,1.0,92101,12000.0,sedan,2,0,0,0.0
637794,2,1,20-29y,university,upper class,0.6065961554873911,1.0,after 2015,1.0,0.0,32765,11000.0,sedan,4,2,3,0.0
980800,3,1,30y+,university,upper class,0.6385371846477582,1.0,before 2015,1.0,1.0,10238,8000.0,sports car,4,0,8,0.0
195034,1,0,10-19y,none,working class,0.4486882510438408,0.0,before 2015,0.0,1.0,92101,13000.0,sedan,0,0,1,1.0
533851,2,1,20-29y,high school,middle class,0.5592778358153015,0.0,after 2015,0.0,1.0,32765,9000.0,sedan,5,1,1,0.0
38241,1,0,10-19y,university,middle class,0.3977828129568881,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,2,0.0
943922,1,1,10-19y,university,upper class,0.6563457625165399,0.0,after 2015,1.0,1.0,32765,6000.0,sedan,8,0,0,0.0
759410,2,0,20-29y,university,upper class,0.6167338888949161,1.0,after 2015,1.0,1.0,10238,,sedan,2,0,0,0.0
960784,2,0,20-29y,high school,upper class,0.6100432190746569,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,3,1,0,0.0
639868,0,0,0-9y,high school,poverty,0.5161185977136185,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
526761,1,1,10-19y,high school,working class,0.4952110402824168,1.0,after 2015,1.0,0.0,32765,12000.0,sedan,2,0,0,1.0
899031,2,1,20-29y,university,upper class,0.626302284930829,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,7,2,3,1.0
872398,0,0,0-9y,university,middle class,0.430903335483273,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,1.0
306304,2,1,0-9y,university,upper class,0.6057877815752679,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
496624,2,0,0-9y,university,upper class,0.5861214009823864,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
146453,3,1,10-19y,university,upper class,0.5978510844277737,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,1,0.0
139861,2,0,10-19y,high school,upper class,0.58306031835725,1.0,after 2015,1.0,1.0,32765,7000.0,sedan,2,0,2,0.0
823976,1,0,10-19y,high school,working class,0.6027156169402226,1.0,after 2015,0.0,1.0,32765,12000.0,sedan,3,1,0,0.0
604416,1,0,10-19y,none,poverty,0.3182232760655374,0.0,before 2015,0.0,0.0,10238,18000.0,sedan,2,0,1,0.0
252821,3,1,0-9y,high school,upper class,0.6744780363265831,1.0,after 2015,0.0,1.0,10238,14000.0,sports car,0,0,0,0.0
86029,1,0,10-19y,university,upper class,0.7017635342356813,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0.0
714786,2,1,0-9y,high school,upper class,0.646984546072727,0.0,after 2015,0.0,1.0,32765,6000.0,sedan,0,0,0,1.0
639084,1,1,0-9y,university,upper class,0.6764783850579369,1.0,before 2015,0.0,1.0,32765,13000.0,sedan,0,0,0,0.0
249828,0,1,0-9y,high school,poverty,0.3680788232816252,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
826708,1,1,10-19y,university,upper class,0.5263058774047339,1.0,after 2015,0.0,0.0,10238,14000.0,sedan,3,0,0,0.0
294350,1,1,10-19y,high school,middle class,0.6536101752733747,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,5,0,0,1.0
887498,2,0,20-29y,university,upper class,0.7086117611504978,1.0,before 2015,0.0,1.0,10238,9000.0,sedan,1,0,0,0.0
648539,1,1,10-19y,high school,poverty,0.3194477087217343,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,5,0,1,1.0
662324,2,0,20-29y,university,upper class,0.6101114489797282,0.0,after 2015,0.0,1.0,32765,9000.0,sedan,2,0,0,0.0
524309,3,1,30y+,high school,upper class,0.6288688479239029,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,2,1,4,0.0
