id,age,gender,driving_exp_clean,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,outcome
17397,1,0,10-19,university,upper class,0.6703646273576891,1.0,after 2015,0.0,0,11000.0,sedan,0,0,1,0.0
615012,3,1,10-19,high school,working class,0.477054017561411,1.0,before 2015,1.0,1,8000.0,sedan,3,0,2,0.0
210356,0,0,0-9,high school,poverty,0.3093306042396641,1.0,before 2015,0.0,1,6000.0,sedan,0,0,0,1.0
293796,1,1,10-19,university,working class,0.588337216849703,0.0,before 2015,1.0,1,6000.0,sedan,1,0,1,1.0
486639,0,1,0-9,university,middle class,0.6164262036016749,1.0,before 2015,1.0,1,11000.0,sedan,0,0,0,1.0
618098,3,0,30+,university,upper class,0.6531163397408137,1.0,before 2015,1.0,1,8000.0,sedan,1,2,5,0.0
644662,1,1,10-19,high school,working class,0.3151293556030717,0.0,before 2015,0.0,0,11697.003206900365,sedan,2,0,1,0.0
648192,2,1,20-29,university,middle class,0.4760755481035748,0.0,before 2015,0.0,0,16000.0,sedan,2,0,3,0.0
431795,3,0,30+,high school,upper class,0.5173495976314954,1.0,after 2015,1.0,1,6000.0,sedan,10,0,2,0.0
944113,3,0,30+,university,upper class,0.515812809602791,0.0,before 2015,1.0,1,10000.0,sedan,5,1,2,0.0
618377,2,0,10-19,university,middle class,0.5045828282314394,1.0,before 2015,1.0,1,9000.0,sedan,1,0,1,0.0
519855,1,0,10-19,high school,middle class,0.5436758162626819,1.0,before 2015,1.0,1,13000.0,sedan,0,1,0,0.0
46446,2,0,20-29,university,upper class,0.7613578975600771,1.0,before 2015,0.0,1,8000.0,sedan,5,0,1,0.0
420705,2,0,20-29,high school,working class,0.4175859096253334,0.0,before 2015,0.0,0,17000.0,sedan,1,0,1,0.0
954449,3,0,0-9,university,upper class,0.4917783269031488,1.0,before 2015,1.0,0,11000.0,sedan,0,0,0,0.0
701574,2,1,20-29,university,upper class,0.5430953673667149,1.0,before 2015,1.0,1,11000.0,sedan,4,2,2,0.0
32768,3,1,30+,university,upper class,0.6335928935766854,1.0,before 2015,1.0,1,7000.0,sedan,10,1,2,0.0
335376,0,1,0-9,none,poverty,0.2483990423713467,0.0,before 2015,0.0,0,14000.0,sedan,0,0,0,1.0
869862,2,1,20-29,high school,upper class,0.6819981116362914,0.0,before 2015,1.0,1,6000.0,sedan,11,1,2,1.0
961510,2,0,0-9,high school,upper class,0.6686845608481449,1.0,before 2015,1.0,1,8000.0,sedan,0,0,0,1.0
919735,2,0,20-29,high school,middle class,0.4416212841608317,1.0,before 2015,1.0,1,10000.0,sedan,2,0,1,0.0
59621,0,0,0-9,university,working class,0.515812809602791,1.0,before 2015,1.0,0,13000.0,sedan,0,0,0,0.0
701634,0,1,0-9,high school,poverty,0.2143218397025281,1.0,before 2015,0.0,0,15000.0,sedan,0,0,0,1.0
973470,0,1,0-9,university,middle class,0.4699857525886301,1.0,before 2015,0.0,1,11000.0,sedan,0,0,0,1.0
356763,3,0,10-19,university,upper class,0.515812809602791,1.0,after 2015,1.0,1,11697.003206900365,sports car,0,0,2,0.0
378383,1,1,10-19,none,poverty,0.3708743122219038,0.0,before 2015,0.0,0,12000.0,sedan,0,0,1,0.0
235574,3,0,30+,university,upper class,0.6510078690171576,1.0,after 2015,1.0,1,12000.0,sedan,5,0,2,0.0
340984,1,1,10-19,high school,middle class,0.515748081917767,1.0,after 2015,1.0,1,11000.0,sedan,1,0,2,0.0
326735,0,1,0-9,none,poverty,0.515812809602791,0.0,before 2015,0.0,0,13000.0,sedan,0,0,0,1.0
806364,2,0,20-29,university,upper class,0.6114283704412116,1.0,after 2015,1.0,1,13000.0,sedan,2,1,1,0.0
710419,1,0,10-19,none,upper class,0.5712399869625824,1.0,after 2015,1.0,1,11000.0,sedan,0,0,1,0.0
977069,0,0,0-9,none,working class,0.3869930705618757,1.0,before 2015,0.0,1,13000.0,sedan,0,0,0,0.0
291891,1,1,10-19,none,working class,0.515812809602791,1.0,before 2015,0.0,1,11697.003206900365,sedan,4,1,1,1.0
112200,3,0,30+,none,middle class,0.378504877194302,1.0,before 2015,1.0,1,12000.0,sedan,4,2,2,0.0
529598,1,0,10-19,university,upper class,0.5788865202303674,1.0,before 2015,1.0,1,9000.0,sedan,0,1,0,0.0
265738,1,1,0-9,high school,upper class,0.6623845987368233,1.0,after 2015,1.0,0,12000.0,sedan,0,0,0,0.0
764835,1,1,10-19,high school,poverty,0.3045684602333574,0.0,before 2015,0.0,0,14000.0,sedan,1,0,1,0.0
468431,2,0,10-19,high school,upper class,0.7327708095390542,1.0,before 2015,1.0,1,11000.0,sedan,0,0,0,0.0
371099,3,0,0-9,high school,upper class,0.5554677769244147,1.0,before 2015,1.0,1,8000.0,sedan,0,0,0,0.0
314202,0,0,0-9,none,poverty,0.2180558125783903,1.0,before 2015,0.0,1,12000.0,sedan,0,0,0,0.0
638945,0,0,0-9,none,poverty,0.3418617252047898,0.0,before 2015,0.0,0,9000.0,sedan,0,0,0,1.0
590453,2,0,20-29,none,working class,0.515812809602791,1.0,before 2015,0.0,1,12000.0,sedan,2,0,0,0.0
391244,2,1,0-9,high school,upper class,0.7317146581904098,1.0,after 2015,0.0,0,12000.0,sedan,0,0,0,0.0
124969,3,0,30+,university,upper class,0.4863588679278371,1.0,after 2015,0.0,1,12000.0,sedan,3,2,3,0.0
952401,1,0,10-19,high school,poverty,0.3979618661028081,0.0,before 2015,1.0,1,11000.0,sedan,0,0,2,1.0
794478,2,1,20-29,university,upper class,0.7412951424667544,1.0,before 2015,1.0,1,8000.0,sedan,0,0,4,0.0
551093,0,0,0-9,university,working class,0.3981410019830886,0.0,before 2015,0.0,0,14000.0,sedan,0,0,0,1.0
930707,2,0,20-29,high school,upper class,0.5636298303010419,1.0,after 2015,1.0,1,10000.0,sedan,2,0,5,0.0
446159,2,0,20-29,high school,middle class,0.4876465439464826,1.0,before 2015,1.0,1,11697.003206900365,sedan,0,0,0,0.0
789131,2,0,20-29,university,upper class,0.5757451296405501,1.0,before 2015,1.0,0,12000.0,sedan,0,1,0,0.0
611624,1,1,0-9,university,upper class,0.5920744431449214,1.0,before 2015,1.0,1,10000.0,sedan,0,0,0,1.0
438776,3,1,20-29,university,upper class,0.4918327606370408,1.0,before 2015,1.0,1,13000.0,sedan,1,0,2,0.0
611006,3,0,20-29,high school,middle class,0.5575296374004653,1.0,before 2015,1.0,1,11000.0,sedan,1,0,2,0.0
795527,1,0,10-19,high school,working class,0.3646300364441638,0.0,before 2015,1.0,1,7000.0,sports car,1,0,0,1.0
747726,2,0,10-19,university,middle class,0.515812809602791,1.0,after 2015,0.0,1,11000.0,sedan,0,0,0,0.0
964893,2,0,20-29,high school,working class,0.3658662566623807,1.0,before 2015,0.0,1,10000.0,sedan,0,2,1,0.0
792966,3,0,10-19,none,middle class,0.5687019891446795,1.0,before 2015,0.0,1,9000.0,sedan,2,0,0,0.0
313949,1,1,10-19,none,poverty,0.4157358422399237,0.0,before 2015,1.0,1,10000.0,sedan,1,0,1,1.0
90227,1,0,0-9,high school,poverty,0.3093748058864526,1.0,before 2015,0.0,1,11000.0,sedan,0,0,0,0.0
254918,1,1,0-9,none,middle class,0.3726891290710714,0.0,before 2015,0.0,1,14000.0,sedan,0,0,0,0.0
479053,3,1,0-9,university,upper class,0.6537539401202856,1.0,before 2015,1.0,1,12000.0,sedan,0,0,0,0.0
849572,1,0,0-9,university,upper class,0.515812809602791,1.0,after 2015,0.0,0,16000.0,sedan,0,0,0,0.0
488658,2,0,20-29,university,upper class,0.6257870416277221,1.0,before 2015,0.0,1,13000.0,sedan,0,0,2,0.0
132882,1,0,10-19,none,poverty,0.2776214501694235,1.0,before 2015,1.0,1,11697.003206900365,sedan,5,0,1,0.0
622256,0,0,0-9,high school,upper class,0.591478692183566,1.0,before 2015,1.0,1,13000.0,sedan,0,0,0,0.0
645539,0,1,0-9,high school,poverty,0.4398313250498819,0.0,after 2015,0.0,1,16000.0,sedan,0,0,0,1.0
210028,2,0,20-29,none,middle class,0.5216370293764842,1.0,before 2015,0.0,0,16000.0,sedan,3,0,1,0.0
687419,1,1,10-19,university,upper class,0.6299704413933573,1.0,after 2015,1.0,1,11000.0,sedan,1,1,2,0.0
113642,1,1,10-19,university,middle class,0.4947342991549172,1.0,before 2015,0.0,0,16000.0,sedan,1,0,0,1.0
43625,1,1,10-19,university,upper class,0.3308566737384718,1.0,after 2015,0.0,1,11697.003206900365,sedan,3,1,2,0.0
920995,1,1,10-19,high school,working class,0.4163255994421636,0.0,before 2015,0.0,1,12000.0,sedan,2,0,0,1.0
866220,1,0,10-19,high school,upper class,0.5660095062977862,1.0,before 2015,0.0,1,12000.0,sedan,1,0,1,0.0
642266,1,1,10-19,high school,working class,0.4122108362171879,1.0,after 2015,0.0,1,12000.0,sedan,0,0,1,0.0
493334,0,1,0-9,university,working class,0.3849121649655199,0.0,after 2015,0.0,1,14000.0,sedan,0,0,0,1.0
884967,3,1,30+,university,upper class,0.4576717029360895,0.0,before 2015,1.0,1,11697.003206900365,sedan,4,0,8,0.0
576563,2,1,20-29,university,upper class,0.6606202402761614,1.0,before 2015,1.0,1,7000.0,sedan,3,1,4,0.0
706405,3,1,10-19,high school,middle class,0.4654205894960517,1.0,before 2015,0.0,0,13000.0,sedan,4,0,0,1.0
193717,2,0,20-29,university,upper class,0.5479998013492653,1.0,after 2015,0.0,1,15000.0,sedan,0,0,1,0.0
